date,ticker,open,high,low,close,volume,ma_20,ma_50,rsi_14,bb_upper,bb_lower,bb_mid,pct_return,cumulative_return,indexed_price,volume_zscore,volume_spike,drawdown_pct,volatility_30d
2024-12-24,LTRN,3.039999961853028,3.1689999103546143,3.0199999809265137,3.125,39200,3.4399,3.3906,35.58,4.1447,2.735,3.4399,3.4768,-33.3689,66.6311,-0.6741,False,-35.3002,6.0362
2024-12-26,LTRN,3.0999999046325684,3.5299999713897705,3.049999952316284,3.5199999809265137,112400,3.4623,3.3902,50.4,4.1461,2.7784,3.4623,12.64,-24.9467,75.0533,0.7483,False,-27.1222,6.4683
2024-12-27,LTRN,3.5199999809265137,3.9700000286102295,3.309999942779541,3.4200000762939453,132600,3.4778,3.3886,36.85,4.1417,2.8138,3.4778,-2.8409,-27.0789,72.9211,1.0764,False,-29.1925,6.4854
2024-12-30,LTRN,3.4100000858306885,3.4100000858306885,3.069999933242798,3.2699999809265137,109800,3.4808,3.3862,29.15,4.1402,2.8213,3.4808,-4.386,-30.2772,69.7228,0.6095,False,-32.2981,6.5336
2024-12-31,LTRN,3.3499999046325684,3.359999895095825,2.950000047683716,3.190000057220459,123400,3.4823,3.3812,30.45,4.1387,2.8258,3.4823,-2.4465,-31.9829,68.0171,0.8276,False,-33.9544,6.5422
2025-01-02,LTRN,3.190000057220459,3.375,3.119999885559082,3.299999952316284,28800,3.4878,3.38,36.43,4.1357,2.8398,3.4878,3.4483,-29.6375,70.3625,-0.9471,False,-31.677,6.2571
2025-01-03,LTRN,3.380000114440918,3.865000009536743,3.2790000438690186,3.740000009536743,71300,3.4833,3.387,52.48,4.1224,2.8441,3.4833,13.3333,-20.2559,79.7441,-0.1633,False,-22.5673,6.6647
2025-01-06,LTRN,3.829999923706055,4.949999809265137,3.759999990463257,4.190000057220459,220000,3.5178,3.4034,64.99,4.2309,2.8046,3.5178,12.0321,-10.661,89.339,2.3029,True,-13.2505,6.8853
2025-01-07,LTRN,4.420000076293945,4.5,3.920000076293945,4.119999885559082,44300,3.5248,3.4168,61.48,4.2594,2.7901,3.5248,-1.6706,-12.1535,87.8465,-0.6609,False,-14.6998,6.9058
2025-01-08,LTRN,3.950000047683716,4.269999980926514,3.799999952316284,3.920000076293945,47300,3.5133,3.4284,59.76,4.2131,2.8134,3.5133,-4.8544,-16.4179,83.5821,-0.5742,False,-18.8406,6.9705
2025-01-10,LTRN,3.799999952316284,3.890000104904175,3.650000095367432,3.890000104904175,26900,3.5088,3.433,64.66,4.197,2.8205,3.5088,-0.7653,-17.0576,82.9424,-0.8626,False,-19.4617,6.9772
2025-01-13,LTRN,3.839999914169312,3.9700000286102295,3.650000095367432,3.740000009536743,21100,3.5038,3.438,60.73,4.1833,2.8242,3.5038,-3.856,-20.2559,79.7441,-0.9162,False,-22.5673,7.0144
2025-01-14,LTRN,3.819999933242798,3.910000085830689,3.444999933242798,3.490000009536743,25700,3.4968,3.4426,56.5,4.1737,2.8198,3.4968,-6.6845,-25.5864,74.4136,-0.8419,False,-27.7433,7.1484
2025-01-15,LTRN,3.630000114440918,3.740000009536743,3.450000047683716,3.5299999713897705,24700,3.501,3.4507,59.92,4.1776,2.8244,3.501,1.1461,-24.7335,75.2665,-0.8701,False,-26.9151,7.1325
2025-01-16,LTRN,3.539999961853028,3.878000020980835,3.539999961853028,3.5999999046325684,22700,3.503,3.4565,59.37,4.1806,2.8254,3.503,1.983,-23.2409,76.7591,-0.897,False,-25.4658,7.1257
2025-01-17,LTRN,3.7200000286102295,3.890000104904175,3.4800000190734863,3.690000057220459,91500,3.516,3.4647,53.81,4.1977,2.8343,3.516,2.5,-21.322,78.678,0.2217,False,-23.6025,7.1334
2025-01-21,LTRN,3.809999942779541,4.099999904632568,3.799999952316284,4.070000171661377,45600,3.559,3.4807,62.95,4.2674,2.8506,3.559,10.2981,-13.2196,86.7804,-0.4967,False,-15.735,6.4061
2025-01-22,LTRN,4.28000020980835,4.578000068664551,4.210000038146973,4.480000019073486,111600,3.6225,3.5041,71.84,4.4211,2.8239,3.6225,10.0737,-4.4776,95.5224,0.7213,False,-7.2464,6.4084
2025-01-23,LTRN,4.449999809265137,4.449999809265137,4.019999980926514,4.170000076293945,64200,3.6738,3.5191,66.33,4.4749,2.8726,3.6738,-6.9196,-11.0874,88.9126,-0.1469,False,-13.6646,6.0984
2025-01-24,LTRN,4.230000019073486,6.118000030517578,4.170000076293945,5.400000095367432,1484000,3.7928,3.5503,75.49,4.8508,2.7347,3.7928,29.4964,15.1386,115.1386,5.222,True,0.0,8.0783
2025-01-27,LTRN,5.21999979019165,5.21999979019165,4.150000095367432,4.590000152587891,473500,3.866,3.5719,59.47,4.9323,2.7997,3.866,-15.0,-2.1322,97.8678,1.279,False,-15.0,8.5547
2025-01-28,LTRN,4.619999885559082,4.760000228881836,4.360000133514404,4.699999809265137,59400,3.925,3.5943,56.14,5.0401,2.8099,3.925,2.3965,0.2132,100.2132,-0.2572,False,-12.963,8.5197
2025-01-29,LTRN,4.599999904632568,4.929999828338623,4.46999979019165,4.550000190734863,87600,3.9815,3.6147,55.08,5.1034,2.8596,3.9815,-3.1915,-2.9851,97.0149,-0.1592,False,-15.7407,8.47
2025-01-30,LTRN,4.550000190734863,5.03000020980835,4.340000152587891,4.809999942779541,119800,4.0585,3.6411,60.37,5.1861,2.9309,4.0585,5.7143,2.5586,102.5586,-0.0425,False,-10.9259,8.428
2025-01-31,LTRN,4.889999866485596,5.300000190734863,4.679999828338623,4.949999809265137,72500,4.1465,3.6693,62.05,5.2634,3.0296,4.1465,2.9106,5.5437,105.5437,-0.2193,False,-8.3333,8.4251
2025-02-03,LTRN,4.920000076293945,4.920000076293945,4.599999904632568,4.670000076293945,44500,4.215,3.6995,60.26,5.2802,3.1498,4.215,-5.6566,-0.4264,99.5736,-0.3208,False,-13.5185,8.4746
2025-02-04,LTRN,4.639999866485596,5.039999961853027,4.627999782562256,4.800000190734863,52200,4.268,3.7339,64.85,5.3391,3.1969,4.268,2.7837,2.3454,102.3454,-0.2908,False,-11.1111,8.3491
2025-02-05,LTRN,4.800000190734863,5.329999923706055,4.728000164031982,5.139999866485596,142900,4.3155,3.7779,67.09,5.4542,3.1768,4.3155,7.0833,9.5949,109.5949,0.035,False,-4.8148,8.4004
2025-02-06,LTRN,5.25,5.699999809265137,5.179999828338623,5.300000190734863,98000,4.3745,3.8249,67.71,5.5902,3.1588,4.3745,3.1128,13.0064,113.0064,-0.1394,False,-1.8519,8.3699
2025-02-07,LTRN,5.550000190734863,5.5879998207092285,5.0,5.070000171661377,64300,4.432,3.8647,63.97,5.6658,3.1982,4.432,-4.3396,8.1023,108.1023,-0.2646,False,-6.1111,8.3792
2025-02-10,LTRN,5.260000228881836,5.260000228881836,4.710000038146973,5.050000190734863,129000,4.49,3.9031,60.7,5.7256,3.2544,4.49,-0.3945,7.6759,107.6759,-0.035,False,-6.4815,8.3865
2025-02-11,LTRN,5.059999942779541,5.079999923706055,4.699999809265137,4.760000228881836,50700,4.541,3.9369,53.14,5.7296,3.3524,4.541,-5.7426,1.4925,101.4925,-0.3189,False,-11.8518,8.2475
2025-02-12,LTRN,4.659999847412109,5.0,4.599999904632568,4.809999942779541,79300,4.607,3.9709,57.62,5.6919,3.5221,4.607,1.0504,2.5586,102.5586,-0.2056,False,-10.9259,8.2104
2025-02-13,LTRN,4.909999847412109,4.925000190734863,4.5,4.829999923706055,62200,4.672,4.0033,40.47,5.6341,3.7099,4.672,0.4158,2.9851,102.9851,-0.2631,False,-10.5556,8.1392
2025-02-14,LTRN,4.800000190734863,5.059999942779541,4.800000190734863,5.010000228881836,76000,4.7425,4.0403,58.9,5.5712,3.9138,4.7425,3.7267,6.823,106.823,-0.2057,False,-7.2222,8.1111
2025-02-18,LTRN,5.050000190734863,5.239999771118164,4.53000020980835,4.550000190734863,99400,4.7855,4.0675,47.23,5.459,4.112,4.7855,-9.1816,-2.9851,97.0149,-0.1278,False,-15.7407,8.3477
2025-02-19,LTRN,4.610000133514404,4.739999771118164,4.550000190734863,4.639999866485596,33200,4.814,4.0837,51.7,5.4029,4.2251,4.814,1.978,-1.0661,98.9339,-0.369,False,-14.0741,8.0394
2025-02-20,LTRN,4.670000076293945,4.789999961853027,4.151999950408936,4.329999923706055,98100,4.8065,4.1003,41.11,5.4167,4.1963,4.8065,-6.681,-7.6759,92.3241,-0.1129,False,-19.8148,7.8795
2025-02-21,LTRN,4.369999885559082,4.599999904632568,4.25,4.329999923706055,70300,4.8145,4.1073,37.89,5.393,4.236,4.8145,0.0,-7.6759,92.3241,-0.2198,False,-19.8148,7.8703
2025-02-24,LTRN,4.369999885559082,4.459000110626221,4.0,4.130000114440918,70900,4.751,4.1069,39.11,5.3376,4.1644,4.751,-4.6189,-11.9403,88.0597,-0.2207,False,-23.5185,7.8649
2025-02-25,LTRN,4.099999904632568,4.341000080108643,3.7799999713897705,3.9700000286102295,64600,4.72,4.1067,33.47,5.4005,4.0395,4.72,-3.8741,-15.3518,84.6482,-0.2492,False,-26.4815,7.902
2025-02-26,LTRN,3.950000047683716,4.189000129699707,3.900000095367432,4.050000190734863,26600,4.6875,4.1109,25.78,5.4311,3.9439,4.6875,2.0151,-13.6461,86.3539,-0.392,False,-25.0,7.8668
2025-02-27,LTRN,4.050000190734863,4.199999809265137,3.869999885559082,3.990000009536743,15300,4.6595,4.1181,19.53,5.4646,3.8544,4.6595,-1.4815,-14.9254,85.0746,-0.4327,False,-26.1111,7.7585
2025-02-28,LTRN,3.920000076293945,4.017000198364258,3.732000112533569,3.950000047683716,17900,4.6165,4.1282,21.43,5.4776,3.7554,4.6165,-1.0025,-15.7783,84.2217,-0.422,False,-26.8519,7.7643
2025-03-03,LTRN,3.839999914169312,3.990000009536743,3.5999999046325684,3.7100000381469727,57300,4.5545,4.1312,19.27,5.4899,3.6191,4.5545,-6.0759,-20.8955,79.1045,-0.2796,False,-31.2963,7.8554
2025-03-04,LTRN,3.640000104904175,4.0,3.5,3.890000104904175,66800,4.5155,4.1404,28.99,5.4946,3.5364,4.5155,4.8518,-17.0576,82.9424,-0.2409,False,-27.963,7.889
2025-03-05,LTRN,3.950000047683716,3.990000009536743,3.799999952316284,3.890000104904175,25100,4.47,4.154,27.23,5.4776,3.4624,4.47,0.0,-17.0576,82.9424,-0.3938,False,-27.963,7.667
2025-03-06,LTRN,3.7799999713897705,4.0,3.7799999713897705,3.890000104904175,34300,4.4075,4.1676,26.5,5.395,3.42,4.4075,0.0,-17.0576,82.9424,-0.3491,False,-27.963,7.4328
2025-03-07,LTRN,3.799999952316284,3.910000085830689,3.559999942779541,3.660000085830689,27300,4.3255,4.1779,17.07,5.2725,3.3785,4.3255,-5.9126,-21.9616,78.0384,-0.37,False,-32.2222,7.4037
2025-03-10,LTRN,3.5999999046325684,3.759999990463257,3.430000066757202,3.490000009536743,43700,4.2465,4.1873,19.89,5.1956,3.2974,4.2465,-4.6448,-25.5864,74.4136,-0.4318,False,-35.3704,4.8762
2025-03-11,LTRN,3.490000009536743,3.5799999237060547,3.400000095367432,3.569999933242798,15700,4.1725,4.1962,19.43,5.088,3.257,4.1725,2.2923,-23.8806,76.1194,-1.4315,False,-33.8889,4.1757
2025-03-12,LTRN,3.650000095367432,3.839999914169312,3.634000062942505,3.839999914169312,28200,4.1265,4.2026,35.67,5.0096,3.2434,4.1265,7.563,-18.1237,81.8763,-1.0075,False,-28.8889,4.4099
2025-03-13,LTRN,3.7699999809265137,3.839999914169312,3.569000005722046,3.740000009536743,13600,4.073,4.209,33.7,4.9102,3.2358,4.073,-2.6042,-20.2559,79.7441,-1.3335,False,-30.7407,4.3992
2025-03-14,LTRN,3.75,3.849999904632568,3.569999933242798,3.799999952316284,24300,4.0215,4.2196,40.12,4.7862,3.2568,4.0215,1.6043,-18.9765,81.0235,-0.9712,False,-29.6296,4.2589
2025-03-17,LTRN,3.7799999713897705,3.9590001106262207,3.670000076293945,3.930000066757202,42100,3.9675,4.2344,48.78,4.5746,3.3604,3.9675,3.4211,-16.2047,83.7953,-0.4095,False,-27.2222,4.2748
2025-03-18,LTRN,3.859999895095825,3.930000066757202,3.733000040054321,3.75,13200,3.9275,4.2434,41.38,4.4756,3.3794,3.9275,-4.5802,-20.0426,79.9574,-1.212,False,-30.5556,4.2359
2025-03-19,LTRN,3.759999990463257,3.849999904632568,3.7160000801086426,3.75,12800,3.883,4.2436,42.86,4.3209,3.4451,3.883,0.0,-20.0426,79.9574,-1.1568,False,-30.5556,4.1885
2025-03-20,LTRN,3.75,3.799000024795532,3.650000095367432,3.7200000286102295,16900,3.8525,4.2342,43.11,4.2416,3.4634,3.8525,-0.8,-20.6823,79.3177,-1.0299,False,-31.1111,3.9198
2025-03-21,LTRN,3.650000095367432,3.819999933242798,3.5799999237060547,3.819999933242798,28200,3.827,4.2282,53.59,4.1446,3.5094,3.827,2.6882,-18.5501,81.4499,-0.6191,False,-29.2593,3.9052
2025-03-24,LTRN,3.819999933242798,4.010000228881836,3.660000085830689,3.900000095367432,29200,3.8155,4.2278,50.35,4.1021,3.5289,3.8155,2.0942,-16.8443,83.1557,-0.5476,False,-27.7778,3.8928
2025-03-25,LTRN,3.839999914169312,3.997999906539917,3.799999952316284,3.849999904632568,16600,3.8095,4.227,48.65,4.0873,3.5317,3.8095,-1.2821,-17.9105,82.0895,-0.968,False,-28.7037,3.893
2025-03-26,LTRN,3.809999942779541,3.999000072479248,3.619999885559082,3.650000095367432,32800,3.7895,4.2252,42.86,4.0516,3.5274,3.7895,-5.1948,-22.1748,77.8252,-0.3277,False,-32.4074,3.8703
2025-03-27,LTRN,3.651999950408936,3.9700000286102295,3.650000095367432,3.7200000286102295,20100,3.776,4.2298,51.97,4.0219,3.5301,3.776,1.9178,-20.6823,79.3177,-0.7579,False,-31.1111,3.8879
2025-03-28,LTRN,3.7300000190734863,3.7300000190734863,3.5,3.549999952316284,44400,3.756,4.2302,51.97,4.0073,3.5047,3.756,-4.5699,-24.307,75.693,0.2214,False,-34.2593,3.9413
2025-03-31,LTRN,3.5,3.549999952316284,3.400000095367432,3.539999961853028,21700,3.7475,4.229,48.97,4.0163,3.4787,3.7475,-0.2817,-24.5203,75.4797,-0.6298,False,-34.4444,3.8442
2025-04-01,LTRN,3.5,3.609999895095825,3.309999942779541,3.309999942779541,59900,3.7185,4.2214,31.21,4.0421,3.3949,3.7185,-6.4972,-29.4243,70.5757,1.1116,False,-38.7037,3.6766
2025-04-02,LTRN,3.3399999141693115,3.549999952316284,3.2799999713897705,3.4200000762939453,28000,3.695,4.2084,38.73,4.0341,3.3559,3.695,3.3233,-27.0789,72.9211,-0.3453,False,-36.6667,3.722
2025-04-03,LTRN,3.25,3.359999895095825,3.220999956130981,3.25,33200,3.663,4.1838,32.03,4.0429,3.2831,3.663,-4.9708,-30.7036,69.2964,-0.0091,False,-39.8148,3.6434
2025-04-04,LTRN,3.0999999046325684,3.25,2.9100000858306885,2.990000009536743,47400,3.6295,4.1602,21.69,4.1142,3.1448,3.6295,-8.0,-36.2473,63.7527,0.8613,False,-44.6296,3.8624
2025-04-07,LTRN,2.819999933242798,3.0299999713897705,2.799999952316284,2.809999942779541,64200,3.5955,4.1084,21.69,4.2016,2.9894,3.5955,-6.0201,-40.0853,59.9147,1.9052,False,-47.963,3.9139
2025-04-08,LTRN,2.990000009536743,2.990000009536743,2.549999952316284,2.5799999237060547,74300,3.546,4.0682,19.05,4.3037,2.7883,3.546,-8.1851,-44.9893,55.0107,2.3871,True,-52.2222,4.0906
2025-04-09,LTRN,2.619999885559082,3.0799999237060547,2.619999885559082,2.940000057220459,60700,3.501,4.033,32.43,4.2913,2.7107,3.501,13.9535,-37.3134,62.6866,1.483,False,-45.5556,4.9244
2025-04-10,LTRN,3.009999990463257,3.059999942779541,2.8399999141693115,3.039999961853028,29100,3.466,4.0028,32.43,4.2736,2.6584,3.466,3.4014,-35.1812,64.8188,-0.2922,False,-43.7037,4.9864
2025-04-11,LTRN,3.049999952316284,3.450000047683716,2.970000028610229,3.2100000381469727,104200,3.4365,3.9708,35.06,4.2358,2.6372,3.4365,5.5921,-31.5565,68.4435,3.1001,True,-40.5556,5.12
2025-04-14,LTRN,3.25,3.5799999237060547,3.130000114440918,3.5299999713897705,47600,3.4165,3.9424,43.8,4.1831,2.6499,3.4165,9.9688,-24.7335,75.2665,0.5027,False,-34.6296,5.3569
2025-04-15,LTRN,3.5899999141693115,3.920000076293945,3.440000057220459,3.5199999809265137,82500,3.405,3.9194,47.28,4.1573,2.6527,3.405,-0.2833,-24.9467,75.0533,2.0226,True,-34.8148,5.277
2025-04-16,LTRN,3.619999885559082,3.619999885559082,3.400000095367432,3.490000009536743,24900,3.392,3.8932,45.11,4.128,2.656,3.392,-0.8523,-25.5864,74.4136,-0.5589,False,-35.3704,5.2782
2025-04-17,LTRN,3.7100000381469727,3.7100000381469727,3.2699999809265137,3.4200000762939453,8100,3.377,3.8588,47.11,4.0969,2.6571,3.377,-2.0057,-27.0789,72.9211,-1.2378,False,-36.6667,5.2879
2025-04-21,LTRN,3.4100000858306885,3.4100000858306885,3.0,3.109999895095825,35600,3.3415,3.815,41.57,4.0391,2.6439,3.3415,-9.0643,-33.6887,66.3113,-0.0513,False,-42.4074,5.4326
2025-04-22,LTRN,3.140000104904175,3.5,3.069999933242798,3.450000047683716,22800,3.319,3.7826,52.63,3.9681,2.6699,3.319,10.9325,-26.4392,73.5608,-0.5778,False,-36.1111,5.7482
2025-04-23,LTRN,3.5899999141693115,3.930000066757202,3.5239999294281006,3.7300000190734863,51300,3.313,3.7562,55.48,3.9434,2.6826,3.313,8.1159,-20.4691,79.5309,0.6155,False,-30.9259,5.9199
2025-04-24,LTRN,3.75,3.75,3.5999999046325684,3.619999885559082,15100,3.3115,3.7334,56.68,3.9387,2.6843,3.3115,-2.9491,-22.8145,77.1855,-0.9402,False,-32.963,5.7856
2025-04-25,LTRN,3.700000047683716,3.700000047683716,3.539999961853028,3.5899999141693115,27400,3.305,3.709,61.81,3.9169,2.6931,3.305,-0.8287,-23.4542,76.5458,-0.4343,False,-33.5185,5.7675
2025-04-28,LTRN,3.740000009536743,3.859999895095825,3.378000020980835,3.450000047683716,14100,3.3,3.6814,62.8,3.905,2.695,3.3,-3.8997,-26.4392,73.5608,-0.9916,False,-36.1111,5.8028
2025-04-29,LTRN,3.4200000762939453,3.5999999046325684,3.4200000762939453,3.490000009536743,5100,3.2975,3.651,69.7,3.8988,2.6962,3.2975,1.1594,-25.5864,74.4136,-1.2898,False,-35.3704,5.7693
2025-04-30,LTRN,3.539999961853028,3.619999885559082,3.3310000896453857,3.5199999809265137,23700,3.308,3.6304,64.65,3.9175,2.6985,3.308,0.8596,-24.9467,75.0533,-0.5268,False,-34.8148,5.7133
2025-05-01,LTRN,3.5799999237060547,3.670000076293945,3.4570000171661377,3.619999885559082,16600,3.318,3.61,64.65,3.9416,2.6944,3.318,2.8409,-22.8145,77.1855,-0.839,False,-32.963,5.7377
2025-05-02,LTRN,3.609999895095825,3.6689999103546143,3.510999917984009,3.539999961853028,11000,3.3325,3.5942,58.73,3.9629,2.7021,3.3325,-2.2099,-24.5203,75.4797,-1.0617,False,-34.4444,5.7506
2025-05-05,LTRN,3.859999895095825,3.8989999294281006,3.6050000190734863,3.670000076293945,53700,3.3665,3.581,54.12,3.9924,2.7406,3.3665,3.6723,-21.7484,78.2516,0.711,False,-32.037,5.7693
2025-05-06,LTRN,3.7300000190734863,3.868000030517578,3.549999952316284,3.809999942779541,44500,3.4165,3.5746,57.92,4.0144,2.8186,3.4165,3.8147,-18.7633,81.2367,0.3015,False,-29.4444,5.799
2025-05-07,LTRN,3.819999933242798,4.429999828338623,3.7170000076293945,4.340000152587891,150200,3.5045,3.582,68.24,4.1021,2.9069,3.5045,13.9108,-7.4627,92.5373,3.4882,True,-19.6296,6.3162
2025-05-08,LTRN,4.349999904632568,4.434000015258789,3.839999914169312,3.859999895095825,45100,3.5505,3.5782,58.03,4.1052,2.9958,3.5505,-11.0599,-17.6972,82.3028,0.0929,False,-28.5185,6.5863
2025-05-09,LTRN,3.910000085830689,4.050000190734863,3.8519999980926514,3.9800000190734863,20500,3.5975,3.578,67.06,4.1289,3.0661,3.5975,3.1088,-15.1386,84.8614,-0.7005,False,-26.2963,6.5994
2025-05-12,LTRN,4.150000095367432,4.170000076293945,4.0,4.110000133514404,43500,3.6425,3.5812,64.1,4.188,3.097,3.6425,3.2663,-12.3667,87.6333,0.0419,False,-23.8889,6.5495
2025-05-13,LTRN,4.25,4.349999904632568,3.802999973297119,4.110000133514404,47800,3.6715,3.5892,59.22,4.2523,3.0907,3.6715,0.0,-12.3667,87.6333,0.1536,False,-23.8889,6.5482
2025-05-14,LTRN,4.360000133514404,4.460999965667725,4.059000015258789,4.059999942779541,32300,3.6985,3.5926,61.0,4.2995,3.0975,3.6985,-1.2165,-13.4328,86.5672,-0.321,False,-24.8148,6.4177
2025-05-15,LTRN,4.099999904632568,4.309999942779541,3.811000108718872,3.859999895095825,45600,3.717,3.592,56.22,4.3138,3.1202,3.717,-4.9261,-17.6972,82.3028,0.0937,False,-28.5185,6.4857
2025-05-16,LTRN,3.799999952316284,3.839999914169312,2.984999895095825,3.319999933242798,291100,3.712,3.5806,47.47,4.3208,3.1032,3.712,-13.9896,-29.2111,70.7889,4.3907,True,-38.5185,6.9457
2025-05-19,LTRN,3.150000095367432,3.7300000190734863,3.150000095367432,3.5850000381469727,115800,3.7357,3.5791,51.7,4.2792,3.1923,3.7357,7.9819,-23.5608,76.4392,1.1134,False,-33.6111,6.8997
2025-05-20,LTRN,3.670000076293945,3.670000076293945,3.319999933242798,3.4800000190734863,21100,3.7372,3.5789,49.3,4.2776,3.1969,3.7372,-2.9289,-25.7996,74.2004,-0.5537,False,-35.5556,6.8163
2025-05-21,LTRN,3.4800000190734863,3.539999961853028,3.130000114440918,3.3399999141693115,110000,3.7177,3.5743,45.19,4.2866,3.1489,3.7177,-4.023,-28.7847,71.2153,0.9939,False,-38.1482,6.6649
2025-05-22,LTRN,3.289999961853028,3.440000057220459,3.240000009536743,3.3499999046325684,38700,3.7042,3.5645,46.65,4.2952,3.1133,3.7042,0.2994,-28.5714,71.4286,-0.2443,False,-37.963,6.2057
2025-05-23,LTRN,3.299999952316284,3.4200000762939453,3.186000108718872,3.289999961853028,30100,3.6892,3.5555,43.14,4.307,3.0715,3.6892,-1.791,-29.8507,70.1493,-0.3958,False,-39.0741,6.1979
2025-05-27,LTRN,3.2699999809265137,3.2699999809265137,2.869999885559082,2.900000095367432,120000,3.6617,3.5375,34.93,4.3671,2.9564,3.6617,-11.8541,-38.1663,61.8337,1.1604,False,-46.2963,6.5094
2025-05-28,LTRN,2.890000104904175,2.9800000190734863,2.8499999046325684,2.869999885559082,58000,3.6307,3.5163,20.83,4.4177,2.8438,3.6307,-1.0345,-38.806,61.194,0.0775,False,-46.8519,6.2245
2025-05-29,LTRN,2.900000095367432,3.2300000190734863,2.900000095367432,3.130000114440918,113900,3.6112,3.5039,34.13,4.4285,2.794,3.6112,9.0592,-33.2623,66.7377,1.0157,False,-42.037,6.4647
2025-05-30,LTRN,3.0999999046325684,3.1470000743865967,2.970000028610229,3.049999952316284,37700,3.5827,3.4899,29.42,4.4376,2.7279,3.5827,-2.5559,-34.968,65.032,-0.2974,False,-43.5185,6.4782
2025-06-02,LTRN,3.0799999237060547,3.220000028610229,3.049999952316284,3.190000057220459,34400,3.5653,3.4793,29.74,4.4379,2.6926,3.5653,4.5902,-31.9829,68.0171,-0.3726,False,-40.9259,6.5281
2025-06-03,LTRN,3.240000009536743,3.2799999713897705,3.190000057220459,3.220000028610229,47800,3.5428,3.4673,30.65,4.4272,2.6583,3.5428,0.9404,-31.3433,68.6567,-0.1476,False,-40.3704,6.3019
2025-06-04,LTRN,3.220000028610229,3.3499999046325684,3.200000047683716,3.3399999141693115,27700,3.5192,3.4561,34.81,4.3987,2.6398,3.5192,3.7267,-28.7847,71.2153,-0.5003,False,-38.1482,6.0138
2025-06-05,LTRN,3.3299999237060547,3.4820001125335693,3.2799999713897705,3.430000066757202,55100,3.4737,3.4477,40.49,4.2641,2.6834,3.4737,2.6946,-26.8657,73.1343,-0.0259,False,-36.4815,5.8427
2025-06-06,LTRN,3.2799999713897705,3.430000066757202,3.25,3.319999933242798,60800,3.4467,3.4411,50.0,4.2182,2.6753,3.4467,-3.207,-29.2111,70.7889,0.0472,False,-38.5185,5.8472
2025-06-09,LTRN,3.319999933242798,3.369999885559082,3.2699999809265137,3.369999885559082,17400,3.4162,3.4341,43.34,4.1461,2.6864,3.4162,1.506,-28.145,71.855,-0.7064,False,-37.5926,5.853
2025-06-10,LTRN,3.400000095367432,3.4130001068115234,3.299999952316284,3.369999885559082,35300,3.3792,3.4305,46.36,4.0319,2.7266,3.3792,0.0,-28.145,71.855,-0.4087,False,-37.5926,5.8075
2025-06-11,LTRN,3.4100000858306885,3.4210000038146973,3.2679998874664307,3.380000114440918,17600,3.3427,3.4273,51.45,3.8977,2.7878,3.3427,0.2967,-27.9318,72.0682,-0.7327,False,-37.4074,5.8041
2025-06-12,LTRN,3.325000047683716,3.5799999237060547,3.2100000381469727,3.2300000190734863,196500,3.3012,3.4257,46.05,3.7429,2.8596,3.3012,-4.4379,-31.1301,68.8699,2.152,True,-40.1852,5.8593
2025-06-13,LTRN,3.200000047683716,3.3289999961853027,3.049999952316284,3.049999952316284,127900,3.2607,3.4183,42.68,3.6292,2.8923,3.2607,-5.5728,-34.968,65.032,0.9661,False,-43.5185,5.9139
2025-06-16,LTRN,3.0999999046325684,3.3299999237060547,3.0799999237060547,3.200000047683716,109100,3.2547,3.4173,60.71,3.623,2.8865,3.2547,4.918,-31.7697,68.2303,0.6134,False,-40.7407,5.9814
2025-06-17,LTRN,3.200000047683716,3.2699999809265137,3.109999895095825,3.150000095367432,27400,3.233,3.4205,59.86,3.5691,2.8969,3.233,-1.5625,-32.8358,67.1642,-0.7048,False,-41.6667,5.9419
2025-06-18,LTRN,3.2100000381469727,3.240000009536743,3.0899999141693115,3.180000066757202,32100,3.218,3.4279,52.1,3.5339,2.9021,3.218,0.9524,-32.1962,67.8038,-0.6194,False,-41.1111,5.8958
2025-06-20,LTRN,3.1600000858306885,3.2300000190734863,3.0789999961853027,3.180000066757202,24300,3.21,3.4399,55.86,3.5209,2.8991,3.21,0.0,-32.1962,67.8038,-0.6929,False,-41.1111,5.2395
2025-06-23,LTRN,3.0899999141693115,3.1619999408721924,3.010999917984009,3.069999933242798,39000,3.196,3.4425,44.44,3.5056,2.8864,3.196,-3.4591,-34.5416,65.4584,-0.4456,False,-43.1482,4.904
2025-06-24,LTRN,3.0999999046325684,3.220000028610229,3.0999999046325684,3.2100000381469727,27500,3.192,3.4459,49.58,3.4985,2.8855,3.192,4.5603,-31.5565,68.4435,-0.6414,False,-40.5556,4.9492
2025-06-25,LTRN,3.190000057220459,3.220000028610229,3.049999952316284,3.109999895095825,43300,3.2025,3.4439,40.17,3.4799,2.9251,3.2025,-3.1153,-33.6887,66.3113,-0.3793,False,-42.4074,4.9147
2025-06-26,LTRN,3.1700000762939453,3.190000057220459,3.059999942779541,3.140000104904175,39800,3.216,3.4361,36.94,3.4478,2.9842,3.216,0.9646,-33.049,66.951,-0.4321,False,-41.8519,4.9233
2025-06-27,LTRN,3.1700000762939453,3.2239999771118164,3.0510001182556152,3.190000057220459,40300,3.219,3.4295,43.81,3.4477,2.9903,3.219,1.5924,-31.9829,68.0171,-0.4293,False,-40.9259,4.9413
2025-06-30,LTRN,3.180000066757202,3.240000009536743,3.131999969482422,3.1600000858306885,17500,3.2245,3.4229,39.81,3.441,3.008,3.2245,-0.9404,-32.6226,67.3774,-0.7848,False,-41.4815,4.8763
